,decoy,AveDeg_AB_interface_ILV,AveDeg_A_ILV,AveDeg_B_ILV,AveDeg_ILV,AveDeg_aro_apolar,NetCharge_chainA,NetCharge_chainB,RotamerBoltzmannWeight_hbnet_neighborhood,RotamerBoltzmannWeight_hbnet_only,ala_count,atomcount_A1A_interface_ILV_chain,atomcount_A1B1_interface_ILV_chain,atomcount_A1B2_interface_ILV_chain,atomcount_A2B1_interface_ILV_chain,atomcount_A2B2_interface_ILV_chain,atomcount_AB_interface_ILV,atomcount_AB_interface_ILV_chain,atomcount_A_ILV,atomcount_B1B_interface_ILV_chain,atomcount_B_ILV,atomcount_ILV,atomcount_norm_aro_apolar,cav_vol,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,ddg,delta_unsatHbonds,dslf_fa13,exposedhydrop,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,hbscore,hxl_tors,interface_buried_sasa,interface_holes,interface_hydrophobic_sasa,interface_polar_sasa,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,mismatch_probability,network_holes,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,prepro,pro_close,psipred_conf,rama_prepro,ref,sbuns5.5_heavy_ball_1.1D,sc_value,score_per_res,side1_normalized,side1_score,side2_normalized,side2_score,sideA_ILVF_count,sideB_ILVF_count,ss_sc,total_score,vbuns5.5_heavy_ball_1.1D,worst9mer,min_delta,max_delta,avg_delta,cst_before,min_before,max_before,avg_before,cst_after,min_after,max_after,avg_after,path
1690,churro_9x25GB28GB_2_works_dimer_nm_00785_hb_0006_designed_filt,20.77777862548828,24.77777862548828,27.0,22.16666603088379,25.33088302612305,-6.0,-8.0,-0.6003691554069519,-0.5734222531318665,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,8.0,0.02322249859571457,644.5542602539062,-4.853313446044922,-225.4169006347656,-4.55195140838623,-195.4503631591797,-3.946822643280029,2814.9921875,4952.09423828125,2137.101806640625,-194.6253814697266,10.0,0.0,410.3753356933594,-3472.113209389334,31.33774221679627,263.5262649589837,478.1787670086918,-1488.902207287829,-190.2221969974669,-114.4019637208126,58.21673833203054,146.2551502070891,304.3279215129285,2652.799690146781,0.236596092581749,-21.33520034727285,-33.18205991457968,-245.5103897995277,-548.3689090566526,34.0,702.0,1.663812687787147,4952.09423828125,-0.146078884601593,3193.298095703125,1758.795776367188,1548.119395353061,-2.87046669876295,-23.73894540160013,-1543.849153513373,0.05807565897703171,-2.101452350616455,513.0,168.0,7.983393012197508,-131.8528396218429,0.5986467003822327,-4.996830463409424,0.0,0.1687627995423713,0.2201044857501984,-56.94330074273856,-109.0366100000003,3.0,0.7207626104354858,-4.853313446044922,-5.017575263977051,-416.458740234375,-4.976573944091797,-423.0087890625,18.0,18.0,0.7540773749351501,-2489.749814255904,0.0,0.5429499745368958,0.0,0.0011286557637504304,0.00018810929395840506,7.012938294792548e-05,0.0,7.012938294792548e-05,1.1688230491320914e-05,0.001198785146698356,0.0,0.001198785146698356,0.00019979752444972598,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/0/churro_9x25GB28GB_2_works_dimer_nm_00785_hb_0006_designed_filt.pdb
5572,churro_9x25GB28GB_2_works_dimer_nm_00417_hb_0036_designed_filt,20.77777862548828,24.72222137451172,27.05555534362793,22.71111106872559,25.37358474731445,-15.0,-4.0,-0.6217917203903198,-0.6805599331855774,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,15.0,0.01628302782773972,628.5792236328125,-4.807206153869629,-221.9712677001953,-4.517955780029297,-201.9026031494141,-4.109482288360596,2776.318359375,4913.0908203125,2136.7724609375,-201.0263824462891,12.0,0.0,401.4757690429688,-3467.172152586576,32.47409422086449,262.9464996963716,490.5572312264158,-1501.832726183774,-188.9522872431894,-121.0992306289083,57.50231888542479,150.3986486965526,298.5983768447822,2696.715768839118,0.2591175734996796,-21.47093595340094,-28.97923427352656,-263.2800330425446,-549.8600249556495,40.0,835.5,12.502942892739,4913.0908203125,-0.33536097407341,3057.594970703125,1855.495971679688,1558.84708103927,-3.054495772281742,-25.68018150488537,-1552.567704930343,0.0619700700044632,-3.264764308929443,513.0,176.0,8.95647872935011,-131.3430819852284,0.6291221976280212,-4.805128574371338,0.0,0.0,0.2225128561258316,-57.93960609142093,-122.3645400000004,2.0,0.741712749004364,-4.807206153869629,-4.630864143371582,-407.5160217285156,-4.979393482208252,-438.1866149902344,18.0,18.0,0.7559102177619934,-2466.096794080841,0.0,0.5376450419425964,-0.003392025595530868,0.1877647638320923,0.007771653576734632,0.010000015667174011,0.0,0.003549282671883702,0.00041666731946558383,0.19651970150880518,0.0,0.1877647638320923,0.008188320896200215,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/4/churro_9x25GB28GB_2_works_dimer_nm_00417_hb_0036_designed_filt.pdb
300,churro_9x25GB28GB_2_works_dimer_nm_00630_hb_0002_designed_filt,20.77777862548828,24.83333396911621,26.88888931274414,22.15384674072266,25.18148231506348,-7.0,-5.0,-0.6052420139312744,-0.5275266170501709,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,11.0,0.01803218014538288,530.2505493164062,-4.83096170425415,-220.9654846191406,-4.476954460144043,-198.1937713623047,-4.015579700469971,2806.9912109375,4935.62060546875,2128.62939453125,-198.3309936523438,8.0,0.0,413.7544860839844,-3467.385458073179,34.13436682817089,259.97414899669,490.0659495099427,-1495.239366652505,-190.9851985673243,-126.446451820521,56.3631234193614,153.0827342942959,301.5006603401281,2659.565450832636,0.262410581111908,-22.64743698093215,-29.52549925634791,-263.6204241838389,-544.9963651254586,41.0,818.5,3.388085429589898,4935.62060546875,-0.2084344029426575,3058.5517578125,1877.06884765625,1557.862098049292,-2.804418918083311,-22.96374423393764,-1546.736462512181,0.05781500786542892,-6.827093124389648,513.0,173.0,8.193338867483785,-130.2858226240911,0.5915724039077759,-4.893626689910889,0.0,0.09772274201126963,0.2198033630847931,-57.37226074363584,-101.5022400000003,4.0,0.7278090715408325,-4.83096170425415,-4.876946926116943,-424.2944030761719,-4.910500526428223,-422.3030700683594,18.0,18.0,0.7555844783782959,-2478.283470382434,0.0,0.5380933880805969,-0.002412240719422698,0.7305643819272518,0.0746825477837774,0.03687516340687579,0.0,0.01899406686425209,0.0036875163406875793,0.7837006412446499,0.0,0.7495584487915039,0.07837006412446498,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/0/churro_9x25GB28GB_2_works_dimer_nm_00630_hb_0002_designed_filt.pdb
3773,churro_9x25GB28GB_2_works_dimer_nm_00029_hb_0010_designed_filt,20.88888931274414,24.61111068725586,27.0,23.45833396911621,25.36396980285645,-10.0,-8.0,-0.6794299483299255,-0.6422695517539978,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,30.0,0.02200321853160858,554.0638427734375,-4.854846477508545,-236.9786987304688,-4.783756256103516,-211.5719604492188,-4.27088451385498,2826.67822265625,4953.82080078125,2127.142333984375,-211.9019775390625,16.0,0.0,426.532470703125,-3464.318098708377,32.17232755180753,261.4478531921295,482.3933270441667,-1507.665195907857,-190.8187326348121,-117.563339392789,57.53703430445033,147.4546066111801,305.2109304282175,2657.106396770597,0.255990594625473,-23.47429923710723,-29.62230117787173,-257.7205504216222,-548.5588599712726,41.0,532.5,8.055598201084315,4953.82080078125,-0.3505603671073914,3127.4892578125,1826.331298828125,1555.608232619099,-2.62478409184909,-21.58744637208489,-1544.927913052631,0.06251293420791626,-3.629007339477539,513.0,177.0,7.147209408254188,-133.6066750159256,0.5818368196487427,-4.889224529266357,0.0,0.0,0.220367968082428,-58.73629775720123,-103.4451700000002,3.0,0.7530226707458496,-4.854846477508545,-4.803734302520752,-437.1398315429688,-4.979684829711914,-428.2528991699219,18.0,18.0,0.7472605109214783,-2490.536147610415,0.0,0.537446141242981,-0.001170291099697351,0.1522795278578997,0.019638809384559863,0.04303204998723231,0.0,0.02628147415816784,0.0026895031242020195,0.3572530001401901,0.0,0.1649170815944672,0.022328312508761883,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/3/churro_9x25GB28GB_2_works_dimer_nm_00029_hb_0010_designed_filt.pdb
11329,churro_9x25GB28GB_2_works_dimer_nm_00995_hb_0008_designed_filt,20.77777862548828,24.66666603088379,27.16666603088379,23.18181800842285,25.3680305480957,-2.0,-6.0,-0.7136005163192749,-0.6362460851669312,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,19.0,0.02050804905593395,614.0682373046875,-4.836100578308105,-235.3805541992188,-4.732545375823975,-209.6896820068359,-4.216006278991699,2855.939453125,4973.65673828125,2117.71728515625,-209.1007690429688,11.0,0.0,357.7519836425781,-3475.185780263119,32.43349365704999,259.4695597630192,481.1431142194378,-1494.269958401726,-190.089374244955,-116.2051199829063,57.77709755285418,146.9963895953559,300.3008197676646,2667.039087089045,0.254595547914505,-21.69527067959216,-28.95217159312489,-259.2855647464388,-550.142374427498,40.0,664.0,6.149314467146878,4973.65673828125,-0.4022036790847778,3186.40087890625,1787.255981445312,1555.548932948602,-2.787198588638503,-23.07885633959234,-1548.178481577545,0.05931088328361511,-3.923802852630615,513.0,178.0,8.22851277368434,-131.1248369796396,0.6191275119781494,-4.850296497344971,0.0,0.1284793535438971,0.2201811224222183,-52.3921702882279,-102.7472700000002,3.0,0.7426159977912903,-4.836100578308105,-4.733334541320801,-426.0001220703125,-4.969915866851807,-437.3526000976562,18.0,18.0,0.7590535879135132,-2480.919626925601,0.0,0.5367544293403625,0.0,0.5979809165000916,0.04983395620714267,0.04603374004364014,0.0,0.04603374004364014,0.003836145003636678,0.6440412145293521,0.0,0.6440146565437317,0.05367010121077934,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/2/churro_9x25GB28GB_2_works_dimer_nm_00995_hb_0008_designed_filt.pdb
10520,churro_9x25GB28GB_2_works_dimer_nm_00817_hb_0005_designed_filt,20.77777862548828,24.61111068725586,26.94444465637207,21.4523811340332,25.23247146606445,-9.0,-3.0,-0.6055676937103271,-0.5715606808662415,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,29.0,0.02874913066625595,423.1096801757812,-4.925808429718018,-238.1001434326172,-4.7868332862854,-218.7090606689453,-4.396989345550537,2856.736572265625,4974.0634765625,2117.326904296875,-218.0015411376953,9.0,0.0,400.0098266601562,-3515.583289233378,32.15366414438356,260.2646033419988,480.7327765567998,-1501.15055723336,-192.3117891771397,-113.423212094117,58.53209337452446,146.7142341699475,306.1685036442519,2677.607561305794,0.22968590259552,-21.49601788862343,-29.32722205893954,-255.2723844055648,-550.5945758547243,39.0,630.0,1.707871415124707,4974.0634765625,-0.4917748868465424,3153.580078125,1820.483520507812,1559.255155322537,-2.712394643448385,-22.7241125535528,-1557.396519536111,0.06183916330337524,-4.709711074829102,513.0,170.0,9.175984012148586,-133.6154604885498,0.6244155168533325,-5.159770011901855,0.0,0.0,0.2194603085517883,-59.35256878287516,-104.2920600000003,3.0,0.7746068239212036,-4.925808429718018,-5.189939975738525,-446.3348388671875,-5.128881454467773,-430.8260498046875,18.0,18.0,0.7621212601661682,-2526.939716662875,0.0,0.5425649881362915,-0.001317888731136918,0.019752060063183308,0.001843417133204639,0.0029323503840714693,0.0,0.001614461652934551,0.0002932350384071469,0.02136652171611786,0.0,0.02136652171611786,0.0021366521716117857,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/5/churro_9x25GB28GB_2_works_dimer_nm_00817_hb_0005_designed_filt.pdb
9125,churro_9x25GB28GB_2_works_dimer_nm_00100_hb_0001_designed_filt,20.77777862548828,24.77777862548828,27.05555534362793,21.9761905670166,25.19702529907227,-11.0,-6.0,-0.6769886016845703,-0.6655094027519226,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,19.0,0.01860782876610756,664.2384033203125,-4.849578857421875,-210.6756134033203,-4.355795383453369,-185.9411010742188,-3.84440016746521,2721.28173828125,4836.673828125,2115.39208984375,-187.0825653076172,11.0,0.0,394.4470520019531,-3468.785440155613,34.13607717596143,249.6945248645078,497.6000835831518,-1506.200627687232,-189.2266582467417,-116.6629718353044,56.61918103810596,146.2153915856198,302.4839164209854,2673.956595090889,0.2279047966003418,-23.28523205792552,-27.55176081084549,-256.1547529641763,-549.2224751174339,35.0,789.5,3.415001515982531,4836.673828125,-0.2414743304252625,3043.992431640625,1792.681396484375,1556.914227995798,-2.570436224056753,-21.86816671515261,-1547.182730778194,0.06631917506456375,-3.79387378692627,513.0,173.0,7.777789378549733,-133.2099798014395,0.598427414894104,-4.945736885070801,0.0,0.04168042661418776,0.2227680832147598,-58.25361535620843,-116.5135100000004,1.0,0.7279269099235535,-4.849578857421875,-4.952394962310791,-425.9059448242188,-4.939155578613281,-429.70654296875,18.0,18.0,0.7541983127593994,-2487.833888674158,0.0,0.5408294200897217,-0.005123038616147824,0.0256361085921526,0.0014995840162252234,0.01047878572717309,0.0,0.005308911669999361,0.0008732321439310908,0.02847379392187577,0.0,0.0256361085921526,0.0023728161601563142,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/5/churro_9x25GB28GB_2_works_dimer_nm_00100_hb_0001_designed_filt.pdb
11508,churro_9x25GB28GB_2_works_dimer_nm_00690_hb_0023_designed_filt,21.0,24.66666603088379,27.22222137451172,22.87755012512207,25.25093650817871,-4.0,-11.0,-0.658454418182373,-0.5699962973594666,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,18.0,0.01671405322849751,591.9828491210938,-4.832131862640381,-236.3420867919922,-4.876832008361816,-212.7942352294922,-4.390930652618408,2731.534912109375,4846.2216796875,2114.686767578125,-213.2840881347656,9.0,0.0,474.7510986328125,-3478.28072329505,31.89472901897558,246.2678591409343,500.7098276854295,-1496.95159368336,-187.7974609637215,-121.0184354981303,57.92347046594101,145.66345494225,304.5671635499343,2687.380884899778,0.2858301997184753,-28.75344117292447,-27.79432951301419,-261.3325869267887,-548.8776768264146,43.0,698.5,6.782982497801225,4846.2216796875,-0.4509563148021698,2961.064697265625,1885.156860351562,1561.884184569557,-3.092488326081823,-25.61813253490874,-1554.251543276953,0.06275245547294617,-2.887446403503418,513.0,177.0,8.775833025969664,-131.4359557463993,0.6020797491073608,-4.83086633682251,0.0,0.2577556912313979,0.2199224382638931,-60.97269015992217,-104.8147200000002,2.0,0.7355533838272095,-4.832131862640381,-4.950676441192627,-440.6101989746094,-4.709694385528564,-414.4530944824219,18.0,18.0,0.7535960674285889,-2478.883632435866,0.0,0.5463579297065735,-0.01459609437733889,0.7513342536985874,0.050359927335133156,0.10191470803692937,0.0,0.04815744981169701,0.006794313869128625,0.8573136180639267,0.0,0.7994917035102844,0.05715424120426178,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/2/churro_9x25GB28GB_2_works_dimer_nm_00690_hb_0023_designed_filt.pdb
6871,churro_9x25GB28GB_2_works_dimer_nm_00795_hb_0006_designed_filt,21.11111068725586,24.66666603088379,27.05555534362793,22.24324417114258,25.35555648803711,-6.0,-7.0,-0.5524753332138062,-0.5724967122077942,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,21.0,0.01825897395610809,704.6215209960938,-4.808608055114746,-224.3572998046875,-4.602847099304199,-201.0910797119141,-4.125524520874023,2759.80126953125,4874.3154296875,2114.51416015625,-200.7235565185547,6.0,0.0,369.1683654785156,-3453.749177951841,33.75741437463267,255.144758934745,485.6343797930271,-1495.006118679891,-190.4631976903445,-120.7342679490641,58.42084754607695,147.5344916819396,297.6460664743901,2658.542140716212,0.2577607929706573,-24.9544944176854,-29.90528708104273,-250.5756519712442,-546.7430442063991,39.0,630.0,6.351395503241173,4874.3154296875,-0.02698715776205063,3023.145751953125,1851.169677734375,1553.078613707927,-2.635531671164907,-21.51976382995712,-1543.279572312244,0.06039048731327057,-1.958339214324951,513.0,172.0,7.924220251391898,-130.3408360528509,0.62371426820755,-4.801102161407471,0.0,0.4931125179316392,0.2190925925970078,-58.28759194145329,-103.1487400000002,3.0,0.7221478819847107,-4.808608055114746,-4.815743923187256,-418.9696960449219,-4.786116123199463,-406.8198852539062,18.0,18.0,0.745328426361084,-2466.815834253667,0.0,0.3415143191814423,0.0,0.663559727370739,0.11756333019002341,0.03613397781737149,0.0,0.03412181884050369,0.004516747227171436,0.9766406193375587,0.0,0.6976815462112427,0.12208007741719484,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/6/churro_9x25GB28GB_2_works_dimer_nm_00795_hb_0006_designed_filt.pdb
2331,churro_9x25GB28GB_2_works_dimer_nm_00717_hb_0024_designed_filt,20.88888931274414,24.66666603088379,27.05555534362793,22.72340393066406,25.30370330810547,-4.0,-9.0,-0.7687433362007141,-0.7471847534179688,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,34.0,0.03151686862111092,567.4344482421875,-4.864311695098877,-238.1355285644531,-4.750181198120117,-223.7822113037109,-4.463870048522949,2904.772216796875,5013.1884765625,2108.416259765625,-224.7696990966797,11.0,0.0,401.064453125,-3510.442178654755,32.58936777030489,252.6847929117538,490.9425658448646,-1497.905576083349,-193.9144593260257,-121.9508230956263,58.04866251331491,151.4175324505728,302.5872567776119,2696.412808326622,0.2455640286207199,-21.66188464002695,-31.55795771422211,-259.8322024318909,-548.0545856010658,40.0,633.0,9.191689362581032,5013.1884765625,-0.09619579464197159,3192.458984375,1820.729370117188,1561.466564570704,-2.86961717854579,-23.60351336082318,-1559.494360665608,0.0657162293791771,-2.98562479019165,513.0,171.0,8.133013418707606,-130.6495076929386,0.6650102734565735,-4.954295635223389,0.0,0.06101559263994277,0.2237875610589981,-54.57069788764029,-102.4197700000002,4.0,0.7579213976860046,-4.864311695098877,-4.779284000396729,-406.2391357421875,-5.127272605895996,-440.9454650878906,18.0,18.0,0.7615048885345459,-2495.39186479284,0.0,0.3416667282581329,-0.005731843411922455,0.1848876560106873,0.02905941232650851,0.024259018944576383,0.0,0.009098670445382595,0.002021584912048032,0.37297196686267853,0.0,0.1939863264560699,0.031080997238556545,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/3/churro_9x25GB28GB_2_works_dimer_nm_00717_hb_0024_designed_filt.pdb
9623,churro_9x25GB28GB_2_works_dimer_nm_00922_hb_0006_designed_filt,21.22222137451172,25.05555534362793,26.94444465637207,22.28947448730469,25.41263961791992,-9.0,-5.0,-0.5745890140533447,-0.6132180690765381,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,7.0,0.02684864029288292,782.072021484375,-4.833490371704102,-239.4891815185547,-4.762932777404785,-204.5740203857422,-4.068543910980225,2921.3095703125,5028.1875,2106.8779296875,-206.0025787353516,13.0,0.0,387.2019348144531,-3478.568923083811,33.50212703029946,264.573282066569,485.0810121717307,-1497.593182075897,-190.313585506701,-117.0483844157271,58.20919441165482,147.6580488158438,303.0190951696355,2675.473279052714,0.2819497883319855,-21.74393870711618,-27.74122587508144,-263.7026447472516,-545.0498511844667,42.0,704.0,5.323974258326439,5028.1875,-0.4011907875537872,3084.5625,1943.625,1557.895923224596,-2.470981996483308,-21.22662438088867,-1551.669169255497,0.05762368068099022,-4.914939880371094,513.0,176.0,7.426739438143991,-130.8894352045144,0.6013621687889099,-4.868714809417725,0.0,1.42788660114539,0.2177562564611435,-59.20628813744947,-111.9468900000002,2.0,0.746714174747467,-4.833490371704102,-4.924864768981934,-443.2378234863281,-4.809953689575195,-413.656005859375,18.0,18.0,0.756445050239563,-2479.580562330227,0.0,0.497711181640625,0.0,0.40981168299913406,0.04452562003086011,0.06528568919748068,0.0,0.05008607357740402,0.0043523792798320455,0.7331699896603823,0.0,0.4598977565765381,0.04887799931069215,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/5/churro_9x25GB28GB_2_works_dimer_nm_00922_hb_0006_designed_filt.pdb
4830,churro_9x25GB28GB_2_works_dimer_nm_00643_hb_designed_filt,21.0,24.72222137451172,26.88888931274414,22.25,25.2103328704834,-7.0,-5.0,-0.5542634129524231,-0.5792348384857178,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,26.0,29.0,0.01814659871160984,652.1443481445312,-4.857655048370361,-232.9006195068359,-4.593863010406494,-210.8346862792969,-4.158622264862061,2966.798828125,5069.8203125,2103.021728515625,-210.4703826904297,12.0,0.0,403.2330017089844,-3472.345804844526,33.44342783405347,256.6228484571568,475.0861320540989,-1508.604694838207,-188.6326751133648,-118.9474661367095,57.5328220130657,147.3729115395186,300.1808762793767,2671.978068805632,0.2517662346363068,-21.26469039209219,-33.83211309761043,-257.8320332241311,-547.7313562319802,40.0,818.5,7.655439943634432,5069.8203125,-0.3911655843257904,3202.989013671875,1866.83154296875,1558.268530423851,-2.658027529140996,-22.60169140863857,-1551.147373502534,0.05947904288768768,-4.700295925140381,513.0,177.0,8.013152016328798,-131.9268290030364,0.5644620060920715,-4.936254501342773,0.0,0.3481125559144399,0.2219391167163849,-54.61499132286978,-96.33963000000026,2.0,0.7418859004974365,-4.857655048370361,-4.796142578125,-431.65283203125,-5.081197738647461,-442.064208984375,18.0,18.0,0.7521646022796631,-2491.977054722211,0.0,0.4980243146419525,0.0,0.5029392298310995,0.07631391570480033,0.055721326265484095,0.0,0.01910310424864292,0.005065575115044008,0.8951743990182877,0.0,0.5220423340797424,0.08137949081984433,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/4/churro_9x25GB28GB_2_works_dimer_nm_00643_hb_designed_filt.pdb
8064,churro_9x25GB28GB_2_works_dimer_nm_00457_hb_0008_designed_filt,20.77777862548828,24.77777862548828,26.88888931274414,23.17142868041992,25.23703765869141,-6.0,-8.0,-0.5768260359764099,-0.5437570810317993,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,11.0,0.02397267706692219,716.0946044921875,-4.808501720428467,-226.2994384765625,-4.483473777770996,-197.1785583496094,-3.906527280807495,2947.880859375,5047.4130859375,2099.5322265625,-196.1605224609375,16.0,0.0,432.8186340332031,-3474.596594735917,33.01818660874899,266.0535398325616,481.5509218391728,-1491.419847127363,-189.4827215904201,-115.5777950771264,57.78262260963657,144.834743296738,303.6687970701619,2672.103524833254,0.2324714511632919,-21.65461027638933,-27.57782028058744,-245.951929729069,-549.6954943637503,37.0,625.5,7.634506772648633,5047.4130859375,-0.3470250368118286,3236.907958984375,1810.505126953125,1543.872984594509,-2.730726616084238,-21.60642888361323,-1544.683034001801,0.06005573272705078,-1.49501621723175,513.0,169.0,7.314297813715513,-131.7158347800207,0.5949012041091919,-4.886701107025146,0.0,0.1389481153448022,0.2202961146831512,-56.8273960791665,-111.2141100000003,1.0,0.7607581615447998,-4.808501720428467,-4.821965217590332,-409.8670349121094,-4.952207565307617,-415.9854431152344,18.0,18.0,0.7475864887237549,-2466.761270154816,0.0,0.538520336151123,-0.002875994658097625,0.36797934491187334,0.05198918758625431,0.011654775822535157,0.0,0.007599744014441967,0.0016649679746478796,0.3755790889263153,0.0,0.3755790889263153,0.05365415556090219,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/1/churro_9x25GB28GB_2_works_dimer_nm_00457_hb_0008_designed_filt.pdb
12606,churro_9x25GB28GB_2_works_dimer_nm_00869_hb_0014_designed_filt,20.88888931274414,24.66666603088379,27.11111068725586,22.70731735229492,25.19117736816406,-8.0,-6.0,-0.6639540195465088,-0.6551558375358582,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,21.0,0.02180498465895653,566.8563842773438,-4.86253547668457,-224.8170776367188,-4.624653816223145,-199.9554443359375,-4.113231658935547,2762.963623046875,4861.27392578125,2098.31005859375,-200.1495819091797,13.0,0.0,414.5227966308594,-3506.9612317734,33.38466449255316,249.5700920175103,495.0447191220376,-1500.798512100387,-189.4367316597173,-122.0605079943774,58.14171693497292,148.2002013238885,307.2455635694407,2685.180081181254,0.2533908486366272,-21.69167330693126,-33.36832669204777,-263.2056839926073,-549.3470418531757,37.0,603.0,3.297675451007029,4861.27392578125,-0.4147240519523621,3045.264892578125,1816.008911132812,1564.397928343771,-2.938788195536605,-23.96516100810939,-1556.959512309755,0.06576903909444809,-4.566257953643799,513.0,176.0,7.940369101717529,-131.8031005306694,0.6298431158065796,-4.945230007171631,0.0,0.06290097165506997,0.2206351161003113,-54.91980008492848,-89.49061000000023,2.0,0.7561668157577515,-4.86253547668457,-4.889655590057373,-420.5103759765625,-4.998333930969238,-449.8500671386719,18.0,18.0,0.7580040693283081,-2494.480768991835,0.0,0.5178035497665405,-0.001887143240310252,0.16931512579321864,0.02114380831736443,0.04783274941246419,0.0,0.04594114795327187,0.0043484317647694715,0.2804146409034729,0.0,0.2152562737464905,0.0254922400821339,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/2/churro_9x25GB28GB_2_works_dimer_nm_00869_hb_0014_designed_filt.pdb
5794,churro_9x25GB28GB_2_works_dimer_nm_00062_hb_0014_designed_filt,20.77777862548828,24.66666603088379,27.0,22.7317066192627,25.42007446289062,-6.0,-11.0,-0.617870569229126,-0.5406699776649475,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,26.0,21.0,0.02083778195083141,613.088623046875,-4.830051422119141,-234.8257904052734,-4.893248558044434,-213.25390625,-4.443738460540771,2704.56591796875,4798.97509765625,2094.409423828125,-212.1652679443359,4.0,0.0,411.2060546875,-3475.981580170857,33.6404373017168,236.7639632332799,495.7064023334206,-1490.685827497885,-186.4953998550399,-122.6219177989013,56.19043884012575,145.4784347268446,302.519572287082,2667.568333636139,0.2731600403785706,-23.0197559625745,-30.8580046537651,-254.3545514416833,-548.6430293793647,42.0,681.0,10.94541657159822,4798.97509765625,-0.4114269614219666,2968.68505859375,1830.290283203125,1557.715985498551,-2.888525863676101,-24.17149152541849,-1551.100258492396,0.06622311472892761,-5.12090015411377,513.0,171.0,8.06522202099792,-130.700383628332,0.6236215233802795,-4.91225004196167,0.0,0.1504528475561646,0.2211884260177612,-52.30827505821368,-98.73207000000022,2.0,0.7477322816848755,-4.830051422119141,-4.739924430847168,-402.8935546875,-5.082571983337402,-437.1011962890625,18.0,18.0,0.7514674067497253,-2477.816412030795,0.0,0.543863832950592,0.0,0.2657794058322906,0.04406701807036168,0.018089824123308063,0.0,0.01685211807489395,0.0020099804581453404,0.4146929867565632,0.0,0.2657794058322906,0.046076998528507024,/mnt/home/rdkibler/projects/tiara_gen2/toroids/02_4_churro-9x_xtreme/04_filter_v2/output/4/churro_9x25GB28GB_2_works_dimer_nm_00062_hb_0014_designed_filt.pdb
